八德路三段延吉街,121.5533821,25.04820633
八德路三段光復北路,121.5578783,25.04821426
八德路四段21號(監理處),121.5586702,25.0482504
八德路四段91.106巷,121.560974,25.0485219
八德路四段72巷,121.5601371,25.04843517
八德路四段東寧路,121.5627413,25.04869517
八德路四段204巷,121.563946,25.04879661
八德路四段東興路,121.5654987,25.04896577
八德路四段295巷,121.5662346,25.049033
八德路四段基隆路一段,121.569218,25.04950081
八德路四段塔悠路,121.5721784,25.04992349
八德路四段虎林街,121.5760002,25.05001293
八德路四段松山車站,121.5776913,25.0500413
八德路四段松山國小,121.5789163,25.0513121
松河街76號(單閃),121.5742028,25.05083859
八德路四段593巷,121.5742402,25.04998037
三民路3巷,121.5638868,25.05205156
三民路113巷,121.5634572,25.05805507
三民路155巷,121.5631935,25.06142134
三民路166巷,121.5631227,25.06186645
三民路民生東五段北側(加油站),121.5633192,25.05989002
市民四段大安路一段,121.5460914,25.04508841
敦化南一段市民四段,121.5488499,25.04485243
市民四段116號,121.5507656,25.0444686
市民四段153巷,121.5508251,25.0447955
市民四段249號,121.5543841,25.04458236
市民四段232巷,121.556665,25.04501086
市民四段延吉街,121.5537715,25.04438092
市民四段光復南路,121.5577856,25.04509916
市民五段八德路四段106巷(單閃),121.5611864,25.04667632
菸廠路-松山菸廠,121.5605579,25.04545931
市民五段八德路四段36巷,121.5594819,25.04579751
市民五段東寧路,121.562991,25.04728453
市民五段東興路,121.5658125,25.04825093
市民五段八德路四段300巷,121.5670945,25.04866005
北寧路56巷,121.552673,25.04986629
民權東三段敦化北路,121.5507326,25.06139777
民權東四段憲兵營區,121.559176,25.0622779
民權東四段光復北路,121.5545912,25.06195865
民權東四段三民路,121.5630571,25.0627999
民權東四段新中街,121.5601611,25.06241874
民權東五段三民國小,121.5647599,25.06301351
民權東五段民權大橋旁活動中心,121.5677483,25.06360099
民權東五段塔悠路,121.5682764,25.06357268
民權東五段撫遠街,121.5659541,25.06324244
民生東三段130巷,121.5461902,25.05773062
民生東三段敦化北路,121.5489524,25.05771013
民生東四段55巷,121.5505161,25.05783474
民生東四段97巷,121.552096,25.05799385
民生東四段80巷,121.5529108,25.05803083
民生東四段80巷15弄,121.5529583,25.05621177
民生東四段131巷,121.5542686,25.05817912
民生東四段光復北路,121.5552389,25.0582902
民生東五段新中街,121.5605202,25.05866437
民生東五段三民路,121.5633987,25.05892869
民生東五段新東街,121.56595,25.05906689
民生東五段260巷,121.567165,25.05914076
民生東五段撫遠街,121.5684253,25.05923536
民生東五段塔悠路,121.5690263,25.05928218
民生東五段36巷,121.5569829,25.05838965
民生東五段36巷8弄18號旁(單閃),121.5580527,25.0571148
民生東五段36巷4弄17號前(單閃),121.5580539,25.05778915
民生東五段69巷,121.5582353,25.05850145
民生東五段137、138巷,121.5615892,25.05876681
民生東五段177、212巷,121.5649124,25.05900331
光復北路延壽街,121.555614,25.05626626
光復北路健康路,121.5566731,25.05364653
光復北路26、11巷,121.5577967,25.0491477
吉祥路光復北路11巷,121.5624315,25.05040651
光復北路165巷,121.5554331,25.05725008
光復北路190巷(松醫側門),121.5558904,25.05470488
光復南路32巷16弄(單閃),121.5564472,25.04651033
八德路3段158巷光復南路32巷(單閃),121.5552886,25.04637513
光復南路32、33巷,121.5577876,25.04669449
松河街180號,121.5765996,25.05138673
東興路15巷,121.5653563,25.0500607
延吉街30巷,121.5535535,25.04616746
延壽街新中街,121.5606813,25.05661679
延壽街新東街,121.5660514,25.05710078
延壽街三民路,121.5635957,25.05685585
延壽街175、314號,121.5618546,25.0567391
延壽街330巷,121.5602382,25.05660649
三民路43巷延壽街330巷,121.5603007,25.05583277
延壽街402巷,121.5571814,25.05635719
長春路慶城街,121.5461897,25.05452556
復興北141巷慶城街,121.5451557,25.05322858
長安東二段八德路二段,121.5458112,25.04810039
南京東三段敦化北路,121.548851,25.05174626
南京東四段北寧路,121.5525655,25.05169088
南京東四段13巷,121.5499398,25.05181614
南京東三段338巷,121.5475626,25.05164111
南京東四段光復北路,121.5573477,25.05155727
南京東四段179巷,121.5564443,25.05165176
南京東四段寧安街,121.5550162,25.05161392
南京東五段59巷,121.5591905,25.05141593
南京東五段123巷,121.5608945,25.05153063
南京東五段三民路,121.5637246,25.05152016
南京東五段東興路,121.5653627,25.05137108
南京東五段250、291巷,121.5661374,25.05135791
南京東五段寶清街,121.5684559,25.05136931
南京東五段389巷,121.5694892,25.05137413
環東大道麥帥二橋進城匯流處(未通電),121.5701905,25.05069267
基隆路一段塔悠路,121.5704057,25.05114857
健康路15巷,121.5527689,25.05320112
健康路25巷,121.5537149,25.05339622
健康路45巷,121.5550817,25.05346689
健康路131號(松山醫院),121.5576613,25.053779
健康路157、220號,121.5604697,25.05406274
健康路242、193號,121.5621325,25.05409689
健康路325巷西松高中,121.5671421,25.05544306
健康路三民路,121.5638469,25.05414784
健康路313號,121.566197,25.05421774
健康路寶清街,121.5672996,25.05429518
富錦街12、77巷,121.5512252,25.06018886
富錦街三民路,121.5632404,25.06092746
富錦街429巷,121.5613782,25.06078342
富錦街新中街,121.5602993,25.06070157
富錦街359巷,121.5580846,25.0605481
富錦街民生東五段27巷,121.5569242,25.06046662
富錦街新東街,121.5653801,25.0610926
富錦街撫遠街,121.566378,25.06173902
敦化北路199巷民生東四段54巷,121.5513302,25.05661731
敦化北路199巷民生國小,121.5520249,25.05661059
敦化北路長春路,121.548982,25.05451574
敦化北路4巷南京東三段338巷,121.5474804,25.05012323
敦化南一段100巷,121.5490418,25.04616085
塔悠路基6號水門,121.5682511,25.06530699
塔悠路78號,121.5700358,25.05262022
撫遠街211巷,121.5678295,25.05984581
撫遠街376巷三民國小側門,121.5647403,25.06389884
撫遠街403巷,121.5655223,25.06592886
塔悠路撫遠403巷,121.5678937,25.06637282
塔悠路撫遠街,121.5682563,25.06828056
寶清街89巷,121.5679795,25.05237935
慶城街興安街,121.5471306,25.05570267
市民四段忠孝東四段223巷,121.5530592,25.0443498
八德路三段12巷,121.5506829,25.04817297
市民四段延吉超市190巷,121.5544424,25.04435641
八德路四段335號,121.5672854,25.04916532
八德路四段市民六段,121.5711769,25.04985241
健康路塔悠路,121.5698383,25.05448894
敦化北路170號,121.5487648,25.05668362
敦化北路199巷,121.5491563,25.05575109
敦化北路155巷100弄,121.5521555,25.05423168
三民路74巷,121.5636676,25.05571674
三民路43巷,121.5636468,25.05610206
南京東五段66巷光復北路11巷,121.5607616,25.05013366
光復北路133號,121.556974,25.05263186
八德路四段245巷32弄,121.5645295,25.04995321
光復北路富錦街,121.5548575,25.0603391
民權東三段160巷,121.547944,25.06200255
民權東三段138巷,121.5467008,25.06202977
南京東三段300號,121.5467532,25.05179578
健康路15巷敦化北路155巷,121.5529231,25.05420986
八德路二段451巷(台安醫院),121.5474302,25.04819785
延壽街塔悠路,121.5693417,25.05734059
塔悠路179、180號,121.5695288,25.05635669
塔悠路312、319號,121.568694,25.06121879
塔悠路23巷,121.5716563,25.0504162
延壽街83、50號,121.5671586,25.05718074
撫遠街255巷,121.5671634,25.06065011
民權東四段100號,121.5563284,25.06196947
八德路四段453巷,121.5707152,25.04981907
基隆路一段市民五段,121.5691097,25.04902187
敦化北路4巷(東),121.5489284,25.05008118
敦化北路4巷(西),121.5486964,25.05008637
市民六段松信路,121.5722093,25.04931194
市民六段虎林街（北）,121.5760347,25.04945793
市民六段虎林街（南）,121.5760055,25.04919049
市民六段松山路（北）,121.5777942,25.0495249
市民六段松山路（南）,121.5778481,25.04893793
市民六段松隆路329巷,121.5792253,25.04884138
大道路74巷,121.5824803,25.04080419
仁愛路四段國父紀念館,121.5606174,25.03760369
仁愛路四段逸仙路,121.5613587,25.03754258
仁愛路四段基隆路二段,121.5619563,25.03751954
仁愛路四段光復南路,121.5575517,25.03757848
仁愛路四段市府路,121.563583,25.03752499
中坡南路49巷,121.5835437,25.04281743
中坡南路168巷,121.5841885,25.03923761
中坡南路201巷,121.5854531,25.04158641
中坡南路98巷福德街268巷,121.5849866,25.04078814
中坡南路福德街268巷29弄,121.5845964,25.04001028
中坡南路福德街,121.5840721,25.03831674
信義路5段150巷342弄松仁路253巷(單閃),121.5702625,25.02611053
信義路5段150巷401弄(單閃),121.5707284,25.02504435
市府路松高路,121.5636006,25.03915381
市府路松壽路,121.5635294,25.03592513
市府路世貿中心東門,121.5635032,25.03436922
光復南路290巷,121.5575678,25.03940034
